0.28,4.829,-0.0084057,-0.17615,25.495,0.12024,0.0069142,-0.0063275,0.097202,-0.012578,0.19316,0.49207,0.17995,25.498,0.0027298,0.0036038,-0.012721,0,0,0,35,100,0,0.28
0.29,5.0866,-0.0096927,-0.18135,25.933,0.11699,0.0013633,-0.0040858,0.10201,-0.0069107,0.21794,0.46793,0.19868,26.029,0.096496,0.10129,-0.010842,0,0,0,35,100,0,0.29
0.3,5.3495,-0.01104,-0.18575,26.406,0.1155,-0.0026025,-0.0016018,0.10657,-0.0027582,0.23688,0.44201,0.2058,26.559,0.15321,0.15966,-0.0088206,0,0,0,35,100,0,0.3
0.31,5.6177,-0.012429,-0.1893,26.908,0.11532,-0.0051588,0.00098932,0.11085,5.2878e-05,0.23789,0.41446,0.19423,27.086,0.17803,0.18466,-0.0068095,0,0,0,35,100,0,0.31
0.32,5.8911,-0.013844,-0.19196,27.475,0.11793,-0.0048729,0.0035063,0.11485,0.00010504,0.2243,0.3854,0.16957,27.609,0.13448,0.13945,-0.0049699,0,0,0,35,100,0,0.32
0.33,6.1698,-0.015273,-0.19365,28.028,0.11954,-0.0047309,0.0058033,0.11854,0.0003118,0.19889,0.35468,0.13874,28.128,0.10018,0.1041,-0.0034011,0,0,0,35,100,0,0.33
0.34,6.4537,-0.016705,-0.19428,28.561,0.11989,-0.0049564,0.0078093,0.12192,0.00087961,0.17208,0.32298,0.10968,28.644,0.082533,0.085956,-0.0021274,0,0,0,35,100,0,0.34
0.35,6.7427,-0.018131,-0.19378,29.167,0.12303,-0.0022311,0.0095154,0.12499,-0.0014663,0.14504,0.29118,0.081945,29.155,-0.011946,-0.0096187,-0.0011359,0,0,0,35,100,0,0.35
0.36,7.0368,-0.019544,-0.19207,29.516,0.11479,-0.0082815,0.0109,0.12773,0.0047432,0.11393,0.25922,0.057682,29.666,0.14925,0.15266,-0.00040471,0,0,0,35,100,0,0.36
0.37,7.3359,-0.020932,-0.18908,29.95,0.11026,-0.010923,0.012031,0.13017,0.0076105,0.099344,0.23026,0.036041,30.174,0.22358,0.22679,9.5124e-05,0,0,0,35,100,0,0.37
0.38,7.64,-0.022285,-0.18483,30.502,0.11074,-0.0089608,0.012878,0.13234,0.0059755,0.06565,0.20399,-0.0055749,30.674,0.1722,0.17494,0.00027383,0,0,0,35,100,0,0.38
0.39,7.9492,-0.023604,-0.17927,31.071,0.11165,-0.0059689,0.013266,0.13426,0.0032425,0.019246,0.1792,-0.0511,31.169,0.098046,0.10074,1.0439e-05,0,0,0,35,100,0,0.39
0.4,8.2632,-0.024894,-0.1723,31.577,0.10962,-0.0047776,0.01317,0.13595,0.0021651,-0.020508,0.1558,-0.083419,31.663,0.086456,0.089028,-0.0006484,0,0,0,35,100,0,0.4
0.41,8.5822,-0.02616,-0.16389,32.013,0.10468,-0.0055802,0.012721,0.13741,0.0029729,-0.044488,0.13469,-0.10078,32.157,0.14382,0.14557,-0.001561,0,0,0,35,100,0,0.41
0.42,8.906,-0.027404,-0.15398,32.52,0.10266,-0.0037794,0.012066,0.13868,0.0012118,-0.057373,0.11678,-0.1124,32.643,0.12312,0.12486,-0.0026231,0,0,0,35,100,0,0.42
0.43,9.2346,-0.028634,-0.14256,33.098,0.10333,0.00041779,0.011255,0.13979,-0.0029622,-0.072199,0.10135,-0.12251,33.122,0.024497,0.027594,-0.0037981,0,0,0,35,100,0,0.43
0.44,9.568,-0.029863,-0.12957,33.644,0.10254,0.0036202,0.01032,0.14074,-0.0062402,-0.081195,0.087409,-0.1186,33.598,-0.045517,-0.041227,-0.0050064,0,0,0,35,100,0,0.44
0.45,9.9061,-0.031103,-0.11493,34.121,0.09904,0.0046018,0.0094114,0.14156,-0.0073464,-0.070746,0.075142,-0.093187,34.074,-0.047602,-0.043292,-0.0060674,0,0,0,35,100,0,0.45
0.46,10.249,-0.03236,-0.098617,34.51,0.092216,0.002644,0.0087414,0.14227,-0.0055144,-0.042692,0.065249,-0.054516,34.551,0.041953,0.044319,-0.0068053,0,0,0,35,100,0,0.46
0.47,10.596,-0.033635,-0.08062,34.983,0.088876,0.0030796,0.0084444,0.14289,-0.0060002,-0.0069709,0.058581,-0.017834,35.02,0.038063,0.04047,-0.0071635,0,0,0,35,100,0,0.47
0.48,10.948,-0.034928,-0.060948,35.383,0.082911,0.0011138,0.0084788,0.14346,-0.0040925,0.014951,0.053944,0.0076782,35.492,0.10907,0.10981,-0.0072084,0,0,0,35,100,0,0.48
0.49,11.305,-0.036236,-0.039602,35.883,0.080997,0.0020989,0.0087682,0.14398,-0.0050554,0.037336,0.051518,0.02816,35.951,0.068489,0.070195,-0.0070213,0,0,0,35,100,0,0.49
0.5,11.666,-0.037558,-0.01658,36.344,0.077717,0.0018481,0.0092254,0.14448,-0.0047957,0.044252,0.049833,0.038987,36.41,0.066263,0.06803,-0.0066763,0,0,0,35,100,0,0.5
0.51,12.031,-0.038893,0.0081394,36.79,0.074056,0.001152,0.0097802,0.14497,-0.0040752,0.05341,0.048807,0.051461,36.867,0.076822,0.078344,-0.0062132,0,0,0,35,100,0,0.51
0.52,12.401,-0.040234,0.034558,37.358,0.075067,0.0040266,0.010431,0.14545,-0.006862,0.060453,0.048422,0.059821,37.308,-0.049888,-0.045137,-0.0056446,0,0,0,35,100,0,0.52
0.53,12.776,-0.041583,0.06271,37.965,0.077418,0.0079575,0.01111,0.14592,-0.010737,0.056614,0.047128,0.068441,37.742,-0.22495,-0.21578,-0.0049898,0,0,0,35,100,0,0.53
0.54,13.154,-0.042943,0.092674,38.379,0.07273,0.0062609,0.011823,0.14637,-0.0090173,0.062104,0.044293,0.096568,38.187,-0.19331,-0.18517,-0.0041472,0,0,0,35,100,0,0.54
0.55,13.537,-0.044306,0.12449,38.828,0.069558,0.0053844,0.012783,0.14679,-0.0080468,0.094917,0.042446,0.13805,38.625,-0.20436,-0.19621,-0.0029512,0,0,0,35,100,0,0.55
0.56,13.924,-0.045659,0.15813,39.182,0.063184,0.0016228,0.014058,0.14719,-0.0041803,0.11535,0.041646,0.16437,39.069,-0.11359,-0.10797,-0.0014126,0,0,0,35,100,0,0.56
0.57,14.316,-0.046984,0.1936,39.619,0.060111,0.00017605,0.015527,0.14758,-0.0025443,0.12845,0.042734,0.17307,39.501,-0.11804,-0.11248,0.00030242,0,0,0,35,100,0,0.57
0.58,14.711,-0.048268,0.23084,40.075,0.057931,-0.00058083,0.016974,0.14799,-0.0015762,0.11248,0.044312,0.15561,39.927,-0.14803,-0.14196,0.001972,0,0,0,35,100,0,0.58
0.59,15.111,-0.049501,0.26988,40.536,0.056113,-0.00086638,0.01816,0.14841,-0.0010755,0.082971,0.045449,0.12803,40.348,-0.18852,-0.18177,0.0034136,0,0,0,35,100,0,0.59
0.6,15.515,-0.050674,0.31072,40.913,0.051471,-0.0031205,0.018986,0.14885,0.0013321,0.049167,0.045813,0.097814,40.775,-0.13772,-0.13237,0.0045631,0,0,0,35,100,0,0.6
0.61,15.923,-0.051779,0.35334,41.298,0.047381,-0.0047412,0.019458,0.14929,0.0031142,0.021055,0.046533,0.064788,41.199,-0.0987,-0.094398,0.0053925,0,0,0,35,100,0,0.61
0.62,16.335,-0.052807,0.39772,41.655,0.042613,-0.0066241,0.019549,0.14975,0.0051216,-0.015297,0.047665,0.020083,41.623,-0.032328,-0.029576,0.0058276,0,0,0,35,100,0,0.62
0.63,16.75,-0.053753,0.44382,41.939,0.035487,-0.010019,0.019187,0.15024,0.0085527,-0.055156,0.04935,-0.032238,42.058,0.11821,0.11768,0.0057708,0,0,0,35,100,0,0.63
0.64,17.17,-0.054614,0.49156,42.309,0.031897,-0.010303,0.01834,0.15076,0.0089546,-0.094942,0.05235,-0.095155,42.475,0.16487,0.16333,0.0051293,0,0,0,35,100,0,0.64
0.65,17.594,-0.055394,0.5409,42.828,0.033855,-0.0057313,0.016913,0.15132,0.0045881,-0.15043,0.05514,-0.1689,42.861,0.032726,0.034148,0.0037943,0,0,0,35,100,0,0.65
0.66,18.021,-0.056115,0.59184,43.221,0.031371,-0.0039808,0.014824,0.1519,0.0028313,-0.20749,0.055016,-0.22274,43.264,0.043036,0.044105,0.0018136,0,0,0,35,100,0,0.66
0.67,18.453,-0.0568,0.64442,43.522,0.025857,-0.0043445,0.012349,0.15247,0.0031069,-0.21823,0.053607,-0.23339,43.682,0.15919,0.15711,-0.00049165,0,0,0,35,100,0,0.67
0.68,18.888,-0.057457,0.69858,43.983,0.026269,-0.00027362,0.0099171,0.15303,-0.0009598,-0.19893,0.053059,-0.2265,44.065,0.081702,0.081569,-0.0028161,0,0,0,35,100,0,0.68
0.69,19.327,-0.058108,0.75432,44.376,0.024375,0.0018914,0.0076629,0.15357,-0.0032232,-0.18564,0.051368,-0.20969,44.456,0.079757,0.079532,-0.0050211,0,0,0,35,100,0,0.69
0.7,19.77,-0.058775,0.81165,44.863,0.025779,0.0062335,0.0057329,0.15409,-0.0076625,-0.14414,0.049152,-0.1624,44.826,-0.037187,-0.033936,-0.0068998,0,0,0,35,100,0,0.7
0.71,20.216,-0.059475,0.87059,45.222,0.022843,0.0067397,0.0043496,0.15457,-0.0083141,-0.09387,0.045418,-0.093939,45.214,-0.0077753,-0.0055256,-0.0081904,0,0,0,35,100,0,0.71
0.72,20.666,-0.060219,0.93117,45.634,0.021852,0.0079295,0.003741,0.15501,-0.009608,-0.01416,0.042386,-0.0043543,45.589,-0.045419,-0.041996,-0.0086782,0,0,0,35,100,0,0.72
0.73,21.12,-0.061005,0.99337,46.112,0.023125,0.010025,0.0040144,0.15542,-0.011797,0.056135,0.040005,0.078494,45.947,-0.16699,-0.15967,-0.0082922,0,0,0,35,100,0,0.73
0.74,21.577,-0.061835,1.0572,46.447,0.019644,0.0077917,0.0050515,0.15579,-0.0096162,0.11355,0.037155,0.15955,46.325,-0.12254,-0.11687,-0.0070746,0,0,0,35,100,0,0.74
0.75,22.038,-0.062696,1.1228,46.678,0.012928,0.0022947,0.006819,0.15615,-0.0041136,0.17772,0.035948,0.23337,46.722,0.044266,0.044529,-0.0050715,0,0,0,35,100,0,0.75
0.76,22.502,-0.063557,1.1899,47.004,0.0097451,-0.001162,0.0091786,0.1565,-0.00057878,0.21632,0.038223,0.26025,47.098,0.094254,0.093139,-0.0025614,0,0,0,35,100,0,0.76
0.77,22.97,-0.064388,1.2585,47.38,0.0084711,-0.0032047,0.011595,0.15687,0.0015865,0.1914,0.041532,0.22621,47.46,0.080174,0.079684,-9.2637e-05,0,0,0,35,100,0,0.77
0.78,23.441,-0.065177,1.3287,47.548,0.00034373,-0.010019,0.01348,0.15727,0.0083845,0.12635,0.043276,0.15906,47.869,0.3201,0.31289,0.0018605,0,0,0,35,100,0,0.78
0.79,23.915,-0.065898,1.4003,47.949,0.00064674,-0.0098208,0.014602,0.1577,0.0084066,0.063468,0.046243,0.065856,48.217,0.26691,0.26159,0.002998,0,0,0,35,100,0,0.79
0.8,24.393,-0.066543,1.4732,48.236,-0.0028385,-0.011434,0.014663,0.15817,0.010087,-0.049948,0.047002,-0.062073,48.591,0.35265,0.34492,0.0030102,0,0,0,35,100,0,0.8
0.81,24.874,-0.06712,1.5474,48.542,-0.0054109,-0.011268,0.013521,0.15865,0.010012,-0.14006,0.046941,-0.17211,48.956,0.41162,0.40197,0.0018161,0,0,0,35,100,0,0.81
0.82,25.359,-0.067636,1.6229,48.845,-0.00784,-0.010062,0.011395,0.15915,0.0088709,-0.21444,0.046648,-0.26885,49.317,0.47032,0.45835,-0.00042726,0,0,0,35,100,0,0.82
0.83,25.847,-0.068112,1.6997,49.186,-0.0087456,-0.0069776,0.0085224,0.15964,0.005852,-0.26321,0.046406,-0.33811,49.663,0.47634,0.46337,-0.003512,0,0,0,35,100,0,0.83
0.84,26.338,-0.068575,1.7777,49.612,-0.0066949,-0.0012227,0.0052221,0.16013,0.00014511,-0.28404,0.045416,-0.36999,49.98,0.36993,0.3599,-0.0071082,0,0,0,35,100,0,0.84
0.85,26.833,-0.069063,1.8569,49.908,-0.008974,0.0013282,0.0018754,0.16057,-0.002507,-0.27103,0.041863,-0.34766,50.329,0.4233,0.41027,-0.010749,0,0,0,35,100,0,0.85
0.86,27.331,-0.069602,1.9374,50.229,-0.010274,0.0040411,-0.00093858,0.16098,-0.005325,-0.19495,0.038203,-0.26818,50.667,0.44137,0.42674,-0.013868,0,0,0,35,100,0,0.86
0.87,27.832,-0.070209,2.0191,50.649,-0.0082914,0.0082843,-0.0027541,0.16134,-0.0097071,-0.10032,0.035196,-0.16761,50.975,0.32943,0.31911,-0.01607,0,0,0,35,100,0,0.87
0.88,28.336,-0.070905,2.1021,50.803,-0.01498,0.0050168,-0.0034593,0.16167,-0.006627,-0.0076138,0.031354,-0.048931,51.349,0.55218,0.53134,-0.017158,0,0,0,35,100,0,0.88
0.89,28.843,-0.07168,2.1863,51.035,-0.018863,0.0025046,-0.0028937,0.16198,-0.0042496,0.11445,0.031525,0.070606,51.704,0.67628,0.6496,-0.017035,0,0,0,35,100,0,0.89
0.9,29.353,-0.072511,2.2717,51.358,-0.019492,0.0014278,-0.0012638,0.16232,-0.0032854,0.17794,0.034834,0.12833,52.03,0.67828,0.65168,-0.016018,0,0,0,35,100,0,0.9
0.91,29.866,-0.073386,2.3581,51.75,-0.017752,0.0017687,0.00074313,0.16268,-0.0037062,0.18026,0.037402,0.13964,52.331,0.58632,0.56443,-0.014655,0,0,0,35,100,0,0.91
0.92,30.383,-0.074301,2.4456,52.106,-0.017182,0.00129,0.0026193,0.16304,-0.0033074,0.15179,0.036055,0.13328,52.638,0.53632,0.51724,-0.013268,0,0,0,35,100,0,0.92
0.93,30.902,-0.07525,2.5343,52.439,-0.017316,0.00042065,0.0042309,0.16337,-0.0024965,0.12899,0.031691,0.12748,52.947,0.51143,0.49406,-0.011943,0,0,0,35,100,0,0.93
0.94,31.425,-0.07622,2.6241,52.75,-0.0181,-0.00078602,0.0056297,0.16366,-0.0013326,0.11154,0.026804,0.11689,53.257,0.5102,0.49346,-0.0107,0,0,0,35,100,0,0.94
0.95,31.95,-0.077202,2.7151,53.109,-0.017289,-0.00059365,0.0068264,0.16391,-0.0015213,0.093356,0.023542,0.096928,53.549,0.44201,0.42914,-0.0096143,0,0,0,35,100,0,0.95
0.96,32.478,-0.07819,2.8072,53.466,-0.016559,-0.00014247,0.0077481,0.16412,-0.0019682,0.06442,0.021413,0.070194,53.836,0.37176,0.36274,-0.0087664,0,0,0,35,100,0,0.96
0.97,33.009,-0.079185,2.9006,53.796,-0.016673,-2.3578e-05,0.0083731,0.16432,-0.0020903,0.041279,0.019733,0.05166,54.126,0.3319,0.32516,-0.0081476,0,0,0,35,100,0,0.97
0.98,33.543,-0.080184,2.9952,54.146,-0.01611,0.00077835,0.0088134,0.16451,-0.0028792,0.03153,0.018507,0.042966,54.406,0.26148,0.25843,-0.0076659,0,0,0,35,100,0,0.98
0.99,34.08,-0.081188,3.091,54.366,-0.019518,-0.0013025,0.0091744,0.16468,-0.00084578,0.026936,0.017131,0.041708,54.719,0.3543,0.347,-0.007234,0,0,0,35,100,0,0.99
1,34.619,-0.082189,3.1882,54.71,-0.018865,-0.00040836,0.0095836,0.16485,-0.0016945,0.040669,0.017931,0.041358,54.992,0.28297,0.27939,-0.00681,0,0,0,35,100,0,1
1.01,35.161,-0.083183,3.2865,54.958,-0.021155,-0.0016131,0.0099653,0.16503,-0.00051321,0.025204,0.018444,0.024489,55.29,0.33334,0.3275,-0.0064755,0,0,0,35,100,0,1.01
1.02,35.706,-0.084169,3.386,55.111,-0.026158,-0.004769,0.010221,0.16522,0.0025863,0.019935,0.019295,0.01225,55.614,0.50434,0.4904,-0.0062885,0,0,0,35,100,0,1.02
1.03,36.253,-0.085132,3.4867,55.449,-0.02509,-0.0033203,0.010386,0.16543,0.0012269,0.013982,0.022397,-0.020216,55.878,0.42976,0.41961,-0.0063311,0,0,0,35,100,0,1.03
1.04,36.803,-0.086075,3.5884,55.697,-0.026776,-0.0035005,0.010196,0.16566,0.0014007,-0.035554,0.023539,-0.072918,56.165,0.47019,0.45792,-0.0068094,0,0,0,35,100,0,1.04
1.05,37.356,-0.08701,3.6912,56.008,-0.026309,-0.0017066,0.0095611,0.1659,-0.00034666,-0.061967,0.023102,-0.10312,56.428,0.42211,0.41207,-0.0077066,0,0,0,35,100,0,1.05
1.06,37.911,-0.087945,3.795,56.294,-0.026598,-0.00024695,0.0086775,0.16613,-0.0018047,-0.078143,0.020722,-0.11686,56.695,0.40387,0.3945,-0.0088256,0,0,0,35,100,0,1.06
1.07,38.469,-0.088893,3.8999,56.644,-0.024874,0.002708,0.0077837,0.16633,-0.0047484,-0.065145,0.017827,-0.1003,56.938,0.29581,0.29192,-0.0099268,0,0,0,35,100,0,1.07
1.08,39.029,-0.089868,4.0059,56.802,-0.028992,0.0010756,0.00715,0.1665,-0.003213,-0.03631,0.014261,-0.056264,57.236,0.43643,0.4248,-0.010716,0,0,0,35,100,0,1.08
1.09,39.592,-0.090868,4.113,57.059,-0.029895,0.001205,0.0071021,0.16664,-0.0033658,0.033259,0.014543,0.0043961,57.501,0.4445,0.43246,-0.010971,0,0,0,35,100,0,1.09
1.1,40.157,-0.091883,4.2212,57.327,-0.030366,0.001152,0.0076455,0.1668,-0.0033523,0.067732,0.017042,0.036016,57.759,0.43458,0.42321,-0.01076,0,0,0,35,100,0,1.1
1.11,40.725,-0.092914,4.3303,57.584,-0.031059,0.00066171,0.0084536,0.16698,-0.0029031,0.078655,0.019077,0.054813,58.017,0.43556,0.42433,-0.010294,0,0,0,35,100,0,1.11
1.12,41.295,-0.093953,4.4404,57.847,-0.031429,0.00025649,0.0093364,0.16716,-0.0025232,0.07846,0.019308,0.063048,58.269,0.42391,0.41358,-0.0096913,0,0,0,35,100,0,1.12
1.13,41.868,-0.094997,4.5515,58.161,-0.0302,0.0010204,0.010175,0.16734,-0.0032784,0.069005,0.017701,0.06077,58.5,0.34048,0.33513,-0.0090597,0,0,0,35,100,0,1.13
1.14,42.443,-0.096044,4.6636,58.416,-0.030759,0.00056396,0.01087,0.16749,-0.0028444,0.051192,0.01423,0.056728,58.746,0.33172,0.32713,-0.0084606,0,0,0,35,100,0,1.14
1.15,43.02,-0.097092,4.7767,58.598,-0.0334,-0.0014089,0.011469,0.16762,-0.00091101,0.049297,0.011475,0.060067,59.012,0.41606,0.40706,-0.0078642,0,0,0,35,100,0,1.15
1.16,43.599,-0.098129,4.8909,58.716,-0.037802,-0.0047258,0.012076,0.16773,0.0023447,0.053285,0.012348,0.05106,59.3,0.58565,0.56757,-0.0072985,0,0,0,35,100,0,1.16
1.17,44.181,-0.099135,5.0059,58.954,-0.038287,-0.0050174,0.012591,0.16787,0.002686,0.039731,0.017777,0.0072366,59.543,0.59103,0.57296,-0.0070061,0,0,0,35,100,0,1.17
1.18,44.765,-0.10011,5.1217,59.335,-0.034375,-0.0014853,0.01262,0.16808,-0.00071393,-0.022401,0.022421,-0.068447,59.732,0.39923,0.39203,-0.0073258,0,0,0,35,100,0,1.18
1.19,45.351,-0.10107,5.2384,59.484,-0.037398,-0.0023675,0.011869,0.1683,0.00011474,-0.094313,0.019727,-0.11844,59.996,0.51363,0.49953,-0.008282,0,0,0,35,100,0,1.19
1.2,45.94,-0.10204,5.356,59.724,-0.03756,-0.00096115,0.010784,0.16849,-0.001247,-0.08419,0.015227,-0.1153,60.226,0.50431,0.49047,-0.0094699,0,0,0,35,100,0,1.2
1.21,46.531,-0.10301,5.4744,59.874,-0.040332,-0.0015607,0.0098582,0.16864,-0.00068966,-0.064885,0.011724,-0.10517,60.484,0.61296,0.59233,-0.01059,0,0,0,35,100,0,1.21
1.22,47.124,-0.10399,5.5936,60.046,-0.04228,-0.0017935,0.0092468,0.16877,-0.00047841,-0.027296,0.012647,-0.083381,60.732,0.68985,0.66421,-0.011546,0,0,0,35,100,0,1.22
1.23,47.719,-0.10497,5.7136,60.281,-0.042218,-0.00078559,0.0089526,0.16892,-0.0014837,-0.0060061,0.016838,-0.074519,60.955,0.67925,0.65384,-0.012347,0,0,0,35,100,0,1.23
1.24,48.316,-0.10596,5.8343,60.553,-0.04096,0.0010038,0.0087711,0.16911,-0.0032725,-0.0061359,0.019666,-0.069698,61.161,0.6135,0.59183,-0.013079,0,0,0,35,100,0,1.24
1.25,48.915,-0.10698,5.9557,60.692,-0.04355,-0.00016109,0.0086197,0.1693,-0.0021962,-0.0041436,0.017733,-0.048298,61.411,0.72424,0.69512,-0.013676,0,0,0,35,100,0,1.25
1.26,49.517,-0.10801,6.0778,60.959,-0.042256,0.0011973,0.0087082,0.16947,-0.0035484,0.031228,0.014914,-0.014371,61.613,0.65905,0.63409,-0.013989,0,0,0,35,100,0,1.26
1.27,50.12,-0.10907,6.2006,61.212,-0.041412,0.0020099,0.009069,0.1696,-0.004398,0.042103,0.011566,0.0064075,61.815,0.60818,0.58662,-0.014025,0,0,0,35,100,0,1.27
1.28,50.726,-0.11015,6.3242,61.367,-0.043431,0.00051195,0.0096022,0.1697,-0.0029884,0.056867,0.008843,0.038315,62.049,0.68752,0.66091,-0.013792,0,0,0,35,100,0,1.28
1.29,51.334,-0.11124,6.4484,61.556,-0.044322,-0.00048972,0.010406,0.16979,-0.0020322,0.08561,0.0096258,0.065596,62.269,0.71768,0.68952,-0.013258,0,0,0,35,100,0,1.29
