0.35,-0.026958,-0.018545,0.0040865,1,0,0,100,35,0,0,0.010778,0.17453,0,0,0,0
0.36,-0.036116,-0.065041,0.02224,1,0,0,100,35,0,0,-0.037716,0.17453,0,0,0,0
0.37,-0.04462,-0.086518,0.029871,1,0,0,100,35,0,0,-0.060212,0.17453,0,0,0,0
0.38,-0.052544,-0.070446,0.023547,1,0,0,100,35,0,0,-0.04758,0.17453,0,0,0,0
0.39,-0.060588,-0.044166,0.014219,1,0,0,100,35,0,0,-0.026338,0.17453,0,0,0,0
0.4,-0.068763,-0.031212,0.010446,1,0,0,100,35,0,0,-0.017979,0.17453,0,0,0,0
0.41,-0.076387,-0.034345,0.012728,1,0,0,100,35,0,0,-0.024333,0.17453,0,0,0,0
0.42,-0.082722,-0.018297,0.0071458,1,0,0,100,35,0,0,-0.010628,0.17453,0,0,0,0
0.43,-0.088145,0.016859,-0.005562,1,0,0,100,35,0,0,0.021966,0.17453,0,0,0,0
0.44,-0.093223,0.044303,-0.01509,1,0,0,100,35,0,0,0.047637,0.17453,0,0,0,0
0.45,-0.097778,0.052581,-0.017799,1,0,0,100,35,0,0,0.056399,0.17453,0,0,0,0
0.46,-0.10125,0.035797,-0.011627,1,0,0,100,35,0,0,0.042223,0.17453,0,0,0,0
0.47,-0.10294,0.036094,-0.012747,1,0,0,100,35,0,0,0.046123,0.17453,0,0,0,0
0.48,-0.10353,0.018731,-0.006628,1,0,0,100,35,0,0,0.03133,0.17453,0,0,0,0
0.49,-0.1028,0.02363,-0.0094766,1,0,0,100,35,0,0,0.038932,0.17453,0,0,0,0
0.5,-0.10168,0.020338,-0.008566,1,0,0,100,35,0,0,0.036999,0.17453,0,0,0,0
0.51,-0.10017,0.013144,-0.0063302,1,0,0,100,35,0,0,0.031459,0.17453,0,0,0,0
0.52,-0.09827,0.033554,-0.014869,1,0,0,100,35,0,0,0.053313,0.17453,0,0,0,0
0.53,-0.097027,0.063432,-0.02646,1,0,0,100,35,0,0,0.08372,0.17453,0,0,0,0
0.54,-0.096925,0.048397,-0.020954,1,0,0,100,35,0,0,0.070488,0.17453,0,0,0,0
0.55,-0.096286,0.036306,-0.017998,1,0,0,100,35,0,0,0.063075,0.17453,0,0,0,0
0.56,-0.095029,0.0025874,-0.0064091,1,0,0,100,35,0,0,0.033014,0.17453,0,0,0,0
0.57,-0.092515,-0.012907,-0.0019551,1,0,0,100,35,0,0,0.02031,0.17453,0,0,0,0
0.58,-0.089619,-0.020086,0.00035785,1,0,0,100,35,0,0,0.012793,0.17453,0,0,0,0
0.59,-0.086951,-0.021902,0.0012189,1,0,0,100,35,0,0,0.0089106,0.17453,0,0,0,0
0.6,-0.084751,-0.037801,0.0079887,1,0,0,100,35,0,0,-0.0098828,0.17453,0,0,0,0
0.61,-0.082263,-0.04891,0.012754,1,0,0,100,35,0,0,-0.023834,0.17453,0,0,0,0
0.62,-0.079423,-0.060483,0.018238,1,0,0,100,35,0,0,-0.039579,0.17453,0,0,0,0
0.63,-0.076104,-0.082303,0.028191,1,0,0,100,35,0,0,-0.066487,0.17453,0,0,0,0
0.64,-0.071746,-0.079815,0.02864,1,0,0,100,35,0,0,-0.06979,0.17453,0,0,0,0
0.65,-0.067349,-0.037874,0.014481,1,0,0,100,35,0,0,-0.035839,0.17453,0,0,0,0
0.66,-0.064818,-0.015795,0.0090167,1,0,0,100,35,0,0,-0.022198,0.17453,0,0,0,0
0.67,-0.063186,-0.014098,0.0099941,1,0,0,100,35,0,0,-0.024405,0.17453,0,0,0,0
0.68,-0.061042,0.018408,-0.0023818,1,0,0,100,35,0,0,0.0073139,0.17453,0,0,0,0
0.69,-0.059747,0.036982,-0.0088422,1,0,0,100,35,0,0,0.025019,0.17453,0,0,0,0
0.7,-0.058924,0.069217,-0.021756,1,0,0,100,35,0,0,0.05977,0.17453,0,0,0,0
0.71,-0.059284,0.070127,-0.022943,1,0,0,100,35,0,0,0.065006,0.17453,0,0,0,0
0.72,-0.059343,0.072236,-0.026171,1,0,0,100,35,0,0,0.075275,0.17453,0,0,0,0
0.73,-0.059102,0.081363,-0.032078,1,0,0,100,35,0,0,0.092565,0.17453,0,0,0,0
0.74,-0.059314,0.056772,-0.024877,1,0,0,100,35,0,0,0.075744,0.17453,0,0,0,0
0.75,-0.058538,0.0049297,-0.0079692,1,0,0,100,35,0,0,0.032929,0.17453,0,0,0,0
0.76,-0.055431,-0.029177,0.0025512,1,0,0,100,35,0,0,0.0053845,0.17453,0,0,0,0
0.77,-0.051526,-0.045908,0.008663,1,0,0,100,35,0,0,-0.011524,0.17453,0,0,0,0
0.78,-0.048555,-0.094075,0.029037,1,0,0,100,35,0,0,-0.064675,0.17453,0,0,0,0
0.79,-0.044616,-0.088315,0.028021,1,0,0,100,35,0,0,-0.065007,0.17453,0,0,0,0
0.8,-0.04201,-0.089282,0.03247,1,0,0,100,35,0,0,-0.078297,0.17453,0,0,0,0
0.81,-0.039865,-0.077612,0.031502,1,0,0,100,35,0,0,-0.077901,0.17453,0,0,0,0
0.82,-0.037836,-0.058264,0.027426,1,0,0,100,35,0,0,-0.069175,0.17453,0,0,0,0
0.83,-0.035771,-0.026213,0.017759,1,0,0,100,35,0,0,-0.045753,0.17453,0,0,0,0
0.84,-0.034263,0.024212,0.00020468,1,0,0,100,35,0,0,-0.0012693,0.17453,0,0,0,0
0.85,-0.034635,0.046968,-0.007453,1,0,0,100,35,0,0,0.019452,0.17453,0,0,0,0
0.86,-0.035292,0.063832,-0.015485,1,0,0,100,35,0,0,0.04152,0.17453,0,0,0,0
0.87,-0.035684,0.089822,-0.028004,1,0,0,100,35,0,0,0.075864,0.17453,0,0,0,0
0.88,-0.036789,0.056267,-0.017747,1,0,0,100,35,0,0,0.051979,0.17453,0,0,0,0
0.89,-0.03526,0.024077,-0.0099154,1,0,0,100,35,0,0,0.033527,0.17453,0,0,0,0
0.9,-0.031532,0.0079897,-0.0065182,1,0,0,100,35,0,0,0.026073,0.17453,0,0,0,0
0.91,-0.028178,0.0087092,-0.0074359,1,0,0,100,35,0,0,0.029424,0.17453,0,0,0,0
0.92,-0.027444,0.0063452,-0.0058755,1,0,0,100,35,0,0,0.026378,0.17453,0,0,0,0
0.93,-0.028879,0.00053008,-0.0031636,1,0,0,100,35,0,0,0.020103,0.17453,0,0,0,0
0.94,-0.030882,-0.0082885,0.00052264,1,0,0,100,35,0,0,0.011056,0.17453,0,0,0,0
0.95,-0.031977,-0.0061518,-5.3933e-05,1,0,0,100,35,0,0,0.012556,0.17453,0,0,0,0
0.96,-0.032428,-0.00059831,-0.0014005,1,0,0,100,35,0,0,0.016077,0.17453,0,0,0,0
0.97,-0.032658,0.0021225,-0.0017279,1,0,0,100,35,0,0,0.017068,0.17453,0,0,0,0
0.98,-0.032644,0.0088843,-0.0041051,1,0,0,100,35,0,0,0.023272,0.17453,0,0,0,0
0.99,-0.032788,-0.0069107,0.0022237,1,0,0,100,35,0,0,0.0074375,0.17453,0,0,0,0
1,-0.031481,-0.0019825,-0.00048954,1,0,0,100,35,0,0,0.014085,0.17453,0,0,0,0
1.01,-0.030334,-0.0099618,0.0031506,1,0,0,100,35,0,0,0.0048868,0.17453,0,0,0,0
1.02,-0.028923,-0.033797,0.012606,1,0,0,100,35,0,0,-0.019324,0.17453,0,0,0,0
1.03,-0.025897,-0.022441,0.0080725,1,0,0,100,35,0,0,-0.0087498,0.17453,0,0,0,0
1.04,-0.024075,-0.018332,0.0085058,1,0,0,100,35,0,0,-0.010131,0.17453,0,0,0,0
1.05,-0.023283,-0.0011028,0.0029957,1,0,0,100,35,0,0,0.0034963,0.17453,0,0,0,0
1.06,-0.023855,0.012963,-0.0014277,1,0,0,100,35,0,0,0.014896,0.17453,0,0,0,0
1.07,-0.024899,0.035579,-0.010284,1,0,0,100,35,0,0,0.037933,0.17453,0,0,0,0
1.08,-0.026553,0.021102,-0.0052108,1,0,0,100,35,0,0,0.026025,0.17453,0,0,0,0
1.09,-0.025709,0.015122,-0.005513,1,0,0,100,35,0,0,0.02728,0.17453,0,0,0,0
1.1,-0.023325,0.010808,-0.0052625,1,0,0,100,35,0,0,0.027239,0.17453,0,0,0,0
1.11,-0.021161,0.0052385,-0.0037009,1,0,0,100,35,0,0,0.023792,0.17453,0,0,0,0
1.12,-0.020168,0.0013185,-0.0024186,1,0,0,100,35,0,0,0.020878,0.17453,0,0,0,0
1.13,-0.020446,0.0073132,-0.0046721,1,0,0,100,35,0,0,0.026827,0.17453,0,0,0,0
1.14,-0.022094,0.0049934,-0.003222,1,0,0,100,35,0,0,0.023498,0.17453,0,0,0,0
1.15,-0.023403,-0.010544,0.0027678,1,0,0,100,35,0,0,0.0084441,0.17453,0,0,0,0
1.16,-0.02231,-0.036929,0.012712,1,0,0,100,35,0,0,-0.01698,0.17453,0,0,0,0
1.17,-0.017995,-0.038461,0.01341,1,0,0,100,35,0,0,-0.019691,0.17453,0,0,0,0
1.18,-0.013947,-0.0052403,0.0025975,1,0,0,100,35,0,0,0.006826,0.17453,0,0,0,0
1.19,-0.014762,-0.0034601,0.005223,1,0,0,100,35,0,0,0.00036415,0.17453,0,0,0,0
1.2,-0.016946,0.0074296,0.00092595,1,0,0,100,35,0,0,0.011003,0.17453,0,0,0,0
1.21,-0.018648,0.0020978,0.0027261,1,0,0,100,35,0,0,0.0066714,0.17453,0,0,0,0
1.22,-0.017439,-0.0027249,0.0033969,1,0,0,100,35,0,0,0.0050336,0.17453,0,0,0,0
1.23,-0.013923,0.003296,0.00032569,1,0,0,100,35,0,0,0.012898,0.17453,0,0,0,0
1.24,-0.01117,0.017462,-0.0050507,1,0,0,100,35,0,0,0.026904,0.17453,0,0,0,0
1.25,-0.011607,0.0088812,-0.0014618,1,0,0,100,35,0,0,0.018556,0.17453,0,0,0,0
1.26,-0.012759,0.015688,-0.0055161,1,0,0,100,35,0,0,0.029164,0.17453,0,0,0,0
1.27,-0.014416,0.020721,-0.0078691,1,0,0,100,35,0,0,0.03587,0.17453,0,0,0,0
1.28,-0.015801,0.0074795,-0.0032379,1,0,0,100,35,0,0,0.024939,0.17453,0,0,0,0
1.29,-0.014883,-0.00384,-0.00016828,1,0,0,100,35,0,0,0.017524,0.17453,0,0,0,0
1.3,-0.012363,0.0052259,-0.0041677,1,0,0,100,35,0,0,0.027782,0.17453,0,0,0,0
1.31,-0.01184,0.0051351,-0.0030274,1,0,0,100,35,0,0,0.025375,0.17453,0,0,0,0
1.32,-0.013258,0.002955,-0.0019892,1,0,0,100,35,0,0,0.022982,0.17453,0,0,0,0
1.33,-0.015115,-0.00011034,-0.00094349,1,0,0,100,35,0,0,0.02047,0.17453,0,0,0,0
1.34,-0.01587,-0.0073569,0.0018317,1,0,0,100,35,0,0,0.013521,0.17453,0,0,0,0
1.35,-0.014588,0.0029438,-0.0022529,1,0,0,100,35,0,0,0.023658,0.17453,0,0,0,0
1.36,-0.013758,0.0075946,-0.0030771,1,0,0,100,35,0,0,0.025956,0.17453,0,0,0,0
1.37,-0.014025,0.019272,-0.0075881,1,0,0,100,35,0,0,0.037542,0.17453,0,0,0,0
1.38,-0.016033,0.0090611,-0.0037469,1,0,0,100,35,0,0,0.02831,0.17453,0,0,0,0
1.39,-0.016769,-0.010188,0.0022326,1,0,0,100,35,0,0,0.013272,0.17453,0,0,0,0
1.4,-0.014347,-0.015883,0.0033862,1,0,0,100,35,0,0,0.010014,0.17453,0,0,0,0
1.41,-0.011096,-0.019913,0.0059697,1,0,0,100,35,0,0,0.0032094,0.17453,0,0,0,0
1.42,-0.0090443,-0.022154,0.0083687,1,0,0,100,35,0,0,-0.0032998,0.17453,0,0,0,0
1.43,-0.0086914,-0.018859,0.0085439,1,0,0,100,35,0,0,-0.0043361,0.17453,0,0,0,0
1.44,-0.009403,-0.013187,0.0077296,1,0,0,100,35,0,0,-0.002793,0.17453,0,0,0,0
1.45,-0.0097474,0.0011615,0.0030119,1,0,0,100,35,0,0,0.008685,0.17453,0,0,0,0
1.46,-0.0096572,0.0099917,0.00016415,1,0,0,100,35,0,0,0.015904,0.17453,0,0,0,0
1.47,-0.0088127,0.029927,-0.0083303,1,0,0,100,35,0,0,0.037563,0.17453,0,0,0,0
1.48,-0.0093011,0.029877,-0.0091198,1,0,0,100,35,0,0,0.040437,0.17453,0,0,0,0
1.49,-0.0099645,0.01402,-0.0054216,1,0,0,100,35,0,0,0.031849,0.17453,0,0,0,0
1.5,-0.0089126,0.0055425,-0.0047737,1,0,0,100,35,0,0,0.030672,0.17453,0,0,0,0
1.51,-0.0073748,-0.0023367,-0.0023471,1,0,0,100,35,0,0,0.02501,0.17453,0,0,0,0
1.52,-0.0066273,-0.02487,0.0069828,1,0,0,100,35,0,0,0.0017779,0.17453,0,0,0,0
1.53,-0.0051853,-0.026208,0.0078504,1,0,0,100,35,0,0,-0.00099203,0.17453,0,0,0,0
1.54,-0.0046388,-0.02177,0.008484,1,0,0,100,35,0,0,-0.0030473,0.17453,0,0,0,0
1.55,-0.0052109,-0.01736,0.0091145,1,0,0,100,35,0,0,-0.0051147,0.17453,0,0,0,0
1.56,-0.0055753,0.0027547,0.0024797,1,0,0,100,35,0,0,0.010972,0.17453,0,0,0,0
1.57,-0.0064622,0.013761,-0.00076374,1,0,0,100,35,0,0,0.019215,0.17453,0,0,0,0
1.58,-0.0068675,0.011553,-0.00069634,1,0,0,100,35,0,0,0.019315,0.17453,0,0,0,0
1.59,-0.0054411,0.0097332,-0.0020227,1,0,0,100,35,0,0,0.022906,0.17453,0,0,0,0
1.6,-0.0033128,0.0083228,-0.0028597,1,0,0,100,35,0,0,0.025452,0.17453,0,0,0,0
1.61,-0.0023248,0.022209,-0.0090523,1,0,0,100,35,0,0,0.041511,0.17453,0,0,0,0
1.62,-0.0050844,0.03143,-0.012483,1,0,0,100,35,0,0,0.051081,0.17453,0,0,0,0
1.63,-0.010112,0.042084,-0.017642,1,0,0,100,35,0,0,0.065098,0.17453,0,0,0,0
1.64,-0.014898,0.036373,-0.017062,1,0,0,100,35,0,0,0.064854,0.17453,0,0,0,0
1.65,-0.015939,0.010659,-0.0097192,1,0,0,100,35,0,0,0.047211,0.17453,0,0,0,0
1.66,-0.01172,-0.015167,-0.0021433,1,0,0,100,35,0,0,0.028292,0.17453,0,0,0,0
1.67,-0.0059755,-0.026639,0.002284,1,0,0,100,35,0,0,0.016695,0.17453,0,0,0,0
1.68,-0.0046589,-0.055164,0.016377,1,0,0,100,35,0,0,-0.019234,0.17453,0,0,0,0
1.69,-0.0058388,-0.05007,0.016809,1,0,0,100,35,0,0,-0.022158,0.17453,0,0,0,0
1.7,-0.0087315,-0.03453,0.015573,1,0,0,100,35,0,0,-0.02045,0.17453,0,0,0,0
1.71,-0.010175,-0.010958,0.010262,1,0,0,100,35,0,0,-0.0082914,0.17453,0,0,0,0
1.72,-0.0085738,0.011275,0.0033818,1,0,0,100,35,0,0,0.0083689,0.17453,0,0,0,0
1.73,-0.0051557,0.021706,-0.0013384,1,0,0,100,35,0,0,0.020196,0.17453,0,0,0,0
1.74,-0.0022046,0.049695,-0.015086,1,0,0,100,35,0,0,0.055183,0.17453,0,0,0,0
1.75,-0.0049589,0.065092,-0.023292,1,0,0,100,35,0,0,0.077454,0.17453,0,0,0,0
1.76,-0.012269,0.06706,-0.02791,1,0,0,100,35,0,0,0.091022,0.17453,0,0,0,0
1.77,-0.018678,0.036448,-0.020721,1,0,0,100,35,0,0,0.074583,0.17453,0,0,0,0
1.78,-0.017062,-0.001692,-0.010801,1,0,0,100,35,0,0,0.050369,0.17453,0,0,0,0
1.79,-0.008387,-0.035959,0.00092438,1,0,0,100,35,0,0,0.020748,0.17453,0,0,0,0
1.8,-0.00050168,-0.057338,0.011543,1,0,0,100,35,0,0,-0.0070014,0.17453,0,0,0,0
1.81,-0.00053303,-0.070117,0.021704,1,0,0,100,35,0,0,-0.034168,0.17453,0,0,0,0
1.82,-0.0068535,-0.054765,0.021354,1,0,0,100,35,0,0,-0.035617,0.17453,0,0,0,0
1.83,-0.01338,-0.014392,0.011402,1,0,0,100,35,0,0,-0.012544,0.17453,0,0,0,0
1.84,-0.01507,0.025896,-0.00030232,1,0,0,100,35,0,0,0.016184,0.17453,0,0,0,0
1.85,-0.010949,0.056878,-0.01281,1,0,0,100,35,0,0,0.048002,0.17453,0,0,0,0
1.86,-0.0059514,0.07213,-0.023026,1,0,0,100,35,0,0,0.075055,0.17453,0,0,0,0
1.87,-0.0060837,0.056882,-0.023419,1,0,0,100,35,0,0,0.077705,0.17453,0,0,0,0
1.88,-0.010627,0.039463,-0.0235,1,0,0,100,35,0,0,0.079386,0.17453,0,0,0,0
1.89,-0.016233,0.0076491,-0.014848,1,0,0,100,35,0,0,0.05855,0.17453,0,0,0,0
1.9,-0.016956,-0.036679,0.0011341,1,0,0,100,35,0,0,0.018139,0.17453,0,0,0,0
1.91,-0.0098558,-0.050771,0.0077498,1,0,0,100,35,0,0,7.7009e-05,0.17453,0,0,0,0
1.92,-0.0026423,-0.051605,0.013629,1,0,0,100,35,0,0,-0.016387,0.17453,0,0,0,0
1.93,-0.0022306,-0.033163,0.012403,1,0,0,100,35,0,0,-0.015237,0.17453,0,0,0,0
1.94,-0.0096066,-0.0051479,0.0062606,1,0,0,100,35,0,0,-0.0011927,0.17453,0,0,0,0
1.95,-0.018252,0.0014549,0.0058028,1,0,0,100,35,0,0,-0.00076437,0.17453,0,0,0,0
1.96,-0.017363,0.016343,-0.0019546,1,0,0,100,35,0,0,0.018216,0.17453,0,0,0,0
1.97,-0.0076588,0.032824,-0.010315,1,0,0,100,35,0,0,0.039647,0.17453,0,0,0,0
1.98,0.00074483,0.042845,-0.016294,1,0,0,100,35,0,0,0.055658,0.17453,0,0,0,0
1.99,-0.0014087,0.039392,-0.017885,1,0,0,100,35,0,0,0.060714,0.17453,0,0,0,0
2,-0.012817,0.017497,-0.012937,1,0,0,100,35,0,0,0.04887,0.17453,0,0,0,0
2.01,-0.021604,-0.0013537,-0.0086762,1,0,0,100,35,0,0,0.03824,0.17453,0,0,0,0
2.02,-0.019007,-0.03175,0.002954,1,0,0,100,35,0,0,0.0083909,0.17453,0,0,0,0
2.03,-0.0049877,-0.043637,0.0089048,1,0,0,100,35,0,0,-0.0079665,0.17453,0,0,0,0
2.04,0.0072632,-0.045025,0.013626,1,0,0,100,35,0,0,-0.021462,0.17453,0,0,0,0
2.05,0.0061106,-0.022234,0.0093293,1,0,0,100,35,0,0,-0.012273,0.17453,0,0,0,0
2.06,-0.0090319,0.0024711,0.0039044,1,0,0,100,35,0,0,0.00047337,0.17453,0,0,0,0
2.07,-0.023723,0.016573,-0.00054192,1,0,0,100,35,0,0,0.011243,0.17453,0,0,0,0
2.08,-0.022036,0.030379,-0.0080888,1,0,0,100,35,0,0,0.030396,0.17453,0,0,0,0
2.09,-0.004918,0.035994,-0.013231,1,0,0,100,35,0,0,0.044098,0.17453,0,0,0,0
2.1,0.010909,0.027165,-0.013173,1,0,0,100,35,0,0,0.044691,0.17453,0,0,0,0
2.11,0.0094132,0.010148,-0.0098807,1,0,0,100,35,0,0,0.036785,0.17453,0,0,0,0
2.12,-0.0089616,0.0016998,-0.0084333,1,0,0,100,35,0,0,0.033321,0.17453,0,0,0,0
2.13,-0.027789,-0.014389,-0.0015358,1,0,0,100,35,0,0,0.015627,0.17453,0,0,0,0
2.14,-0.026747,-0.036342,0.0081104,1,0,0,100,35,0,0,-0.009784,0.17453,0,0,0,0
2.15,-0.0029974,-0.05458,0.016961,1,0,0,100,35,0,0,-0.033816,0.17453,0,0,0,0
2.16,0.023263,-0.033002,0.011741,1,0,0,100,35,0,0,-0.022424,0.17453,0,0,0,0
2.17,0.023468,-0.021555,0.012877,1,0,0,100,35,0,0,-0.026558,0.17453,0,0,0,0
2.18,-0.0028737,-0.012126,0.011239,1,0,0,100,35,0,0,-0.023804,0.17453,0,0,0,0
2.19,-0.028839,0.004139,0.0046102,1,0,0,100,35,0,0,-0.0079203,0.17453,0,0,0,0
2.2,-0.026957,0.02871,-0.0057335,1,0,0,100,35,0,0,0.018339,0.17453,0,0,0,0
2.21,0.0025,0.035215,-0.0096554,1,0,0,100,35,0,0,0.028867,0.17453,0,0,0,0
2.22,0.03214,0.032002,-0.012083,1,0,0,100,35,0,0,0.035742,0.17453,0,0,0,0
2.23,0.030989,0.030138,-0.015083,1,0,0,100,35,0,0,0.044444,0.17453,0,0,0,0
2.24,-0.0044898,0.017477,-0.01236,1,0,0,100,35,0,0,0.03853,0.17453,0,0,0,0
2.25,-0.041059,0.00099895,-0.0075314,1,0,0,100,35,0,0,0.026784,0.17453,0,0,0,0
2.26,-0.040578,-0.023547,0.0017174,1,0,0,100,35,0,0,0.003128,0.17453,0,0,0,0
2.27,0.0015782,-0.037887,0.0082253,1,0,0,100,35,0,0,-0.014265,0.17453,0,0,0,0
2.28,0.045765,-0.031572,0.008934,1,0,0,100,35,0,0,-0.017256,0.17453,0,0,0,0
2.29,0.044459,-0.029886,0.012733,1,0,0,100,35,0,0,-0.028241,0.17453,0,0,0,0
2.3,-0.0046833,-0.025289,0.013363,1,0,0,100,35,0,0,-0.031397,0.17453,0,0,0,0
2.31,-0.05359,-0.0090098,0.0082877,1,0,0,100,35,0,0,-0.019699,0.17453,0,0,0,0
2.32,-0.050244,0.0059536,0.0034109,1,0,0,100,35,0,0,-0.007927,0.17453,0,0,0,0
2.33,0.0085561,0.018731,-0.0021791,1,0,0,100,35,0,0,0.0060596,0.17453,0,0,0,0
2.34,0.067102,0.026424,-0.0070625,1,0,0,100,35,0,0,0.018733,0.17453,0,0,0,0
2.35,0.062906,0.040794,-0.015172,1,0,0,100,35,0,0,0.04039,0.17453,0,0,0,0
2.36,-0.009657,0.024341,-0.011065,1,0,0,100,35,0,0,0.030889,0.17453,0,0,0,0
2.37,-0.080095,0.013647,-0.010743,1,0,0,100,35,0,0,0.03088,0.17453,0,0,0,0
2.38,-0.073999,-0.0026158,-0.005784,1,0,0,100,35,0,0,0.018915,0.17453,0,0,0,0
2.39,0.011753,-0.02422,0.0027562,1,0,0,100,35,0,0,-0.0029128,0.17453,0,0,0,0
2.4,0.096233,-0.044215,0.011846,1,0,0,100,35,0,0,-0.026971,0.17453,0,0,0,0
2.41,0.089887,-0.031564,0.0097943,1,0,0,100,35,0,0,-0.023054,0.17453,0,0,0,0
2.42,-0.014345,-0.012302,0.0074596,1,0,0,100,35,0,0,-0.018065,0.17453,0,0,0,0
2.43,-0.1177,0.017229,-0.00098676,1,0,0,100,35,0,0,0.0029337,0.17453,0,0,0,0
2.44,-0.11001,0.019392,-0.0016583,1,0,0,100,35,0,0,0.0044373,0.17453,0,0,0,0
2.45,0.017239,0.019537,-0.0055914,1,0,0,100,35,0,0,0.014438,0.17453,0,0,0,0
2.46,0.14277,0.018411,-0.008441,1,0,0,100,35,0,0,0.02226,0.17453,0,0,0,0
2.47,0.1296,0.027693,-0.013754,1,0,0,100,35,0,0,0.036901,0.17453,0,0,0,0
2.48,-0.030623,0.028438,-0.014409,1,0,0,100,35,0,0,0.039748,0.17453,0,0,0,0
2.49,-0.18619,0.01546,-0.010782,1,0,0,100,35,0,0,0.031262,0.17453,0,0,0,0
2.5,-0.16626,-0.020439,0.0010329,1,0,0,100,35,0,0,0.0010368,0.17453,0,0,0,0
2.51,0.035863,-0.041318,0.0078153,1,0,0,100,35,0,0,-0.017004,0.17453,0,0,0,0
2.52,0.22656,-0.043949,0.011827,1,0,0,100,35,0,0,-0.028438,0.17453,0,0,0,0
2.53,0.19502,-0.034465,0.013463,1,0,0,100,35,0,0,-0.034194,0.17453,0,0,0,0
2.54,-0.057491,-0.013442,0.0098699,1,0,0,100,35,0,0,-0.026392,0.17453,0,0,0,0
2.55,-0.28763,0.0068656,0.0044432,1,0,0,100,35,0,0,-0.013278,0.17453,0,0,0,0
2.56,-0.23861,0.016992,-8.31e-05,1,0,0,100,35,0,0,-0.0020993,0.17453,0,0,0,0
2.57,0.079714,0.022823,-0.005246,1,0,0,100,35,0,0,0.01112,0.17453,0,0,0,0
